ein,strein,name,sub_name,city,state,ntee_code,score,id,careofname,address,zipcode,ruling_date,asset_amount,income_amount,revenue_amount,created_at,updated_at
474004218,47-4004218,3475 THIRD AVENUE HOUSING DEVELOPMENT FUND CORPORATION,3475 THIRD AVENUE HOUSING DEVELOPMENT FUND CORPORATION,GREAT NECK,NY,L21,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
261150699,26-1150699,350 ORG,350 ORG,BROOKLYN,NY,C05,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
132840838,13-2840838,353-365 HOUSING DEVELOPMENT FUND COMPANY INC,353-365 HOUSING DEVELOPMENT FUND COMPANY INC,NEW YORK,NY,L21,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
204099521,20-4099521,3801 PGA ACQUISITION COMPANY,3801 PGA ACQUISITION COMPANY,NEW YORK,NY,S47,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
461085989,46-1085989,3948 AMBOY RD REALTY CORP,3948 AMBOY RD REALTY CORP,STATEN ISLAND,NY,L02,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
264549893,26-4549893,3L FOUNDATION INC,3L FOUNDATION INC,HOLLIS,NY,S80,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
462738226,46-2738226,3Q INNOVATION INC,3Q INNOVATION INC,NEW YORK,NY,P20,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
820639759,82-0639759,3UP3DOWN ORGANIZATION INC,3UP3DOWN ORGANIZATION INC,PATTERSON,NY,N63,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
834550059,83-4550059,4 ELEMENTS STUDIO INC,4 ELEMENTS STUDIO INC,UTICA,NY,A51,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
264540706,26-4540706,4 FOUNDATION,4 FOUNDATION,PRT JEFFERSON,NY,T30,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
831219830,83-1219830,4 HOPE ANIMAL SANCTUARY,4 HOPE ANIMAL SANCTUARY,DANSVILLE,NY,D12,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
61533157,06-1533157,4 PAWS HUMANE SOCIETY INC,4 PAWS HUMANE SOCIETY INC,HIGHLAND FLS,NY,D20,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
823773342,82-3773342,4 PETES SAKE INC,4 PETES SAKE INC,RIVERHEAD,NY,D20,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
222202133,22-2202133,4 RIVER VALLEYS HISTORICAL SOCIETY,4 RIVER VALLEYS HISTORICAL SOCIETY,CARTHAGE,NY,A80,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
112556170,11-2556170,4 TOWNS CIVIC ASSOCIATION INC,4 TOWNS CIVIC ASSOCIATION INC,DIX HILLS,NY,None,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
150625094,15-0625094,4-H CLUBS & AFFILIATED 4-H ORGANIZATIONS,4-H CLUBS & AFFILIATED 4-H ORGANIZATIONS ,CORTLAND,NY,None,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
300509015,30-0509015,4-SHO PRODUCTIONS,4-SHO PRODUCTIONS,CHESTNUT RDG,NY,X21,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
132897042,13-2897042,400-408 HOUSING DEVELOPMENT FUND CO INC,400-408 HOUSING DEVELOPMENT FUND CO INC,NEW YORK,NY,L21,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
133359254,13-3359254,43RD STREET KIDS PRESCHOOL INC,43RD STREET KIDS PRESCHOOL INC,NEW YORK,NY,B21Z,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
842018859,84-2018859,46-4-22 ADK LTD,46-4-22 ADK LTD,MALONE,NY,W30,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
141819280,14-1819280,471 COLUMBIAN CLUB OF PORT JERVIS NEW YORK INC,471 COLUMBIAN CLUB OF PORT JERVIS NEW YORK INC,PORT JERVIS,NY,S47,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
112026365,11-2026365,4918 CLUB INC,4918 CLUB INC,WOODSIDE,NY,None,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
711051919,71-1051919,4GIRLS GLOCAL LEADERSHIP,4GIRLS GLOCAL LEADERSHIP,BROOKLYN,NY,O99,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
821711103,82-1711103,4NYC HOUSING INC,4NYC HOUSING INC,NEW YORK,NY,L19,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
264433368,26-4433368,5 FOR FAIRNESS,5 FOR FAIRNESS,NEW YORK,NY,T990,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
30501842,03-0501842,500 WEST 42ND STREET HOUSING DEVELOPMENT FUND CORPORATION,500 WEST 42ND STREET HOUSING DEVELOPMENT FUND CORPORATION,NEW YORK,NY,L21,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
452661582,45-2661582,500TH BOMB GROUP MEMORIAL ASSOCIATION INC,500TH BOMB GROUP MEMORIAL ASSOCIATION INC,FREDONIA,NY,A54,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
472789276,47-2789276,501 SEE STREETS INC,501 SEE STREETS INC,BROOKLYN,NY,S99,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
510153499,51-0153499,5033 BETHPAGE CORPORATION,5033 BETHPAGE CORPORATION,BETHPAGE,NY,None,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
223028987,22-3028987,512 LEMOYNE AVENUE HOUSING DEVELOPMENT FUND CO INC,512 LEMOYNE AVENUE HOUSING DEVELOPMENT FUND CO INC,SYRACUSE,NY,L20,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
461725331,46-1725331,5186 CATHOLIC FRATERNAL HOME ASSOCIATION INC,5186 CATHOLIC FRATERNAL HOME ASSOCIATION INC,EAST SYRACUSE,NY,S47,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
812954127,81-2954127,520CARES INC,520CARES INC,WHITESTONE,NY,N60,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
133467948,13-3467948,52ND STREET PROJECT INC,52ND STREET PROJECT INC,NEW YORK,NY,A650,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
113352060,11-3352060,55 WHIPPLE STREET HOUSING DEVELOPMENT FUND CORPORATION,55 WHIPPLE STREET HOUSING DEVELOPMENT FUND CORPORATION,BROOKLYN,NY,L20,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
134029933,13-4029933,56 PS PTAN,56 PS PTAN,STATEN ISLAND,NY,None,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
133577523,13-3577523,582 COURTLANDT AVENUE HOUSING DEVELOPMENT FUND CORPORATION,582 COURTLANDT AVENUE HOUSING DEVELOPMENT FUND CORPORATION,BRONX,NY,L20,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
134092496,13-4092496,5C CULTURAL CENTER INC,5C CULTURAL CENTER INC,NEW YORK,NY,A25,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
132981865,13-2981865,5TH NEW YORK REGIMENT INC,5TH NEW YORK REGIMENT INC,BLAUVELT,NY,None,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
824207913,82-4207913,60 FOR 60 THE MOHAWK RUN INC,60 FOR 60 THE MOHAWK RUN INC,BALDWINSVILLE,NY,M42,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
822582038,82-2582038,600 EAST 156TH STREET HOUSING DEVELOPMENT FUND CORPORATION,600 EAST 156TH STREET HOUSING DEVELOPMENT FUND CORPORATION,NEW YORK,NY,L20,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
831095437,83-1095437,602 FOUNDATION,602 FOUNDATION,PENN YAN,NY,P99,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
510244837,51-0244837,63RD PRECINCT COMMUNITY COUNCIL,63RD PRECINCT COMMUNITY COUNCIL,BROOKLYN,NY,I20,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
463915292,46-3915292,64TH STREET COMMUNITY GARDEN,64TH STREET COMMUNITY GARDEN,BROOKLYN,NY,C42,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
133473497,13-3473497,66-05 WOODHAVEN BOULEVARD CORPORATION,66-05 WOODHAVEN BOULEVARD CORPORATION,REGO PARK,NY,None,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
274581070,27-4581070,67TH PRECINCT CLERGY COUNCIL,67TH PRECINCT CLERGY COUNCIL,BROOKLYN,NY,S01,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
133830544,13-3830544,6BC BOTANICAL GARDEN INC,6BC BOTANICAL GARDEN INC,NEW YORK,NY,C41,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
352667049,35-2667049,6ONE4 INC,6ONE4 INC,QUEENS VLG,NY,X80,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
810804562,81-0804562,6TH GRADE GRADUATES OF RWC,6TH GRADE GRADUATES OF RWC,VALLEY STREAM,NY,B20,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
454972468,45-4972468,6TH WARD ATHLETC ASSOCIATION FOUNDATION INC,6TH WARD ATHLETC ASSOCIATION FOUNDATION INC,ONEONTA,NY,T30,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
836767467,83-6767467,7 SCHWARTZ BROTHERS LEADERSHIP TR,7 SCHWARTZ BROTHERS LEADERSHIP TR ,KINGS POINT,NY,T23,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
823033322,82-3033322,7 X 24 EXCHANGE INC,7 X 24 EXCHANGE INC ,NEW YORK,NY,S41,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
43819940,04-3819940,70 EAST 4TH STREET CULTURAL CENTER INC,70 EAST 4TH STREET CULTURAL CENTER INC,NEW YORK,NY,P28,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
843586168,84-3586168,700 STRONG INC,700 STRONG INC ,BRONX,NY,J01,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
237358424,23-7358424,715 VETERANS ASSOCIATION INC,715 VETERANS ASSOCIATION INC,QUEENS VILLAGE,NY,None,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
813354900,81-3354900,716 ERS SPORTS FOUNDATION,716 ERS SPORTS FOUNDATION,CHEEKTOWAGA,NY,E70,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
43784543,04-3784543,71ST PRECINCT COMMUNITY COUNCIL INC,71ST PRECINCT COMMUNITY COUNCIL INC,BROOKLYN,NY,P20,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
134032416,13-4032416,73 HUDSON INC,73 HUDSON INC,NEW YORK,NY,S47,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
146002715,14-6002715,753 CLASSON AVENUE HOUSING COMPANY,753 CLASSON AVENUE HOUSING COMPANY,NEW YORK,NY,None,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
833940720,83-3940720,76 PRECINCT COMMUNITY COUNCIL,76 PRECINCT COMMUNITY COUNCIL,BROOKLYN,NY,S20,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
352234643,35-2234643,7900 PROFEZZ ED OF CORNING COMM COLLEGE,7900 PROFEZZ ED OF CORNING COMM COLLEGE ,CORNING,NY,B05,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
813033946,81-3033946,7TH AVENUE SOUTH ALLIANCE INC,7TH AVENUE SOUTH ALLIANCE INC ,NEW YORK,NY,S22,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
843147056,84-3147056,7TH DAY STUDIO INC,7TH DAY STUDIO INC,GREAT NECK,NY,X20,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
453462391,45-3462391,7TH SCROLL INC,7TH SCROLL INC,BROOKLYN,NY,P20,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
841762358,84-1762358,8 CULTURE INC,8 CULTURE INC,NEW YORK,NY,O12,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
161279491,16-1279491,82D AIRBORNE DIVISION ASSOCIATION INC,82D AIRBORNE DIVISION ASSOCIATION INC ,BUFFALO,NY,None,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
161332933,16-1332933,82D AIRBORNE DIVISION ASSOCIATION INC,82D AIRBORNE DIVISION ASSOCIATION INC ,RICHFORD,NY,None,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
141684288,14-1684288,82D AIRBORNE DIVISION ASSOCIATION INC,82D AIRBORNE DIVISION ASSOCIATION INC ,HIGHLAND FLS,NY,None,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
113149257,11-3149257,84TH PRECINCT COMMUNITY COUNCIL,84TH PRECINCT COMMUNITY COUNCIL,BROOKLYN,NY,S21,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
651236229,65-1236229,85-87 ALEXANDER STREET CORPORATION,85-87 ALEXANDER STREET CORPORATION,ROCHESTER,NY,L41,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
472313917,47-2313917,86TH STREET ISLAMIC CENTER,86TH STREET ISLAMIC CENTER,BROOKLYN,NY,X40,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
831658056,83-1658056,8LASOAT INC,8LASOAT INC,BROOKLYN,NY,X99,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
454545095,45-4545095,9 MILE POINT CLUB INC,9 MILE POINT CLUB INC,WEBSTER,NY,W99,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
831110947,83-1110947,9 MILLION REASONS INC,9 MILLION REASONS INC,LONG ISLAND CITY,NY,P80,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
412253816,41-2253816,9-1-1 VETERANS,9-1-1 VETERANS,LINDENHURST,NY,P99,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
10580252,01-0580252,9-11 UNITED SERVICES GROUP INC,9-11 UNITED SERVICES GROUP INC,NEW YORK,NY,M20,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
475210636,47-5210636,914 CARES INC,914 CARES INC,WHITE PLAINS,NY,T31,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
133870453,13-3870453,941-990 LEGGETT AVENUE HOUSING DEVELOPMENT FUND CORPORATION,941-990 LEGGETT AVENUE HOUSING DEVELOPMENT FUND CORPORATION,BRONX,NY,L40,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
161580703,16-1580703,9TH NEW YORK CAVALRY,9TH NEW YORK CAVALRY,N TONAWANDA,NY,A84,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
823645099,82-3645099,9TH NY FAR CORP,9TH NY FAR CORP,NEW ROCHELLE,NY,A84,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
472425815,47-2425815,A & H SHAMAH FAMILY FOUNDATION INC,A & H SHAMAH FAMILY FOUNDATION INC,NEW YORK,NY,T90,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
264034492,26-4034492,A B CDE FOUNDATION,A B CDE FOUNDATION,NEW YORK,NY,B01,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
811205216,81-1205216,A BEACON OF LOVE INC,A BEACON OF LOVE INC,FULTONVILLE,NY,P20,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
832407599,83-2407599,A BETTER LIFE FOUNDATION USA INC,A BETTER LIFE FOUNDATION USA INC,LONG ISLAND CITY,NY,K30,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
274567359,27-4567359,A BETTER TOMORROW SERVICES CORP,A BETTER TOMORROW SERVICES CORP,MALVERNE,NY,O50,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
473285813,47-3285813,A BETTER WORLD FOUNDATION UNLIMITED INC,A BETTER WORLD FOUNDATION UNLIMITED INC,NEW YORK,NY,X80,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
273491528,27-3491528,A BROADER WAY FOUNDATION,A BROADER WAY FOUNDATION,NEW YORK,NY,N20,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
112295989,11-2295989,A C E EARLY CHILDHOOD CENTER,A C E EARLY CHILDHOOD CENTER,BROOKLYN,NY,None,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
113161477,11-3161477,A C T MENTOR PEER PROGRAM INC,A C T MENTOR PEER PROGRAM INC,OAKLAND GARDENS,NY,None,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
200376009,20-0376009,A CHILDS LOVE INC,A CHILDS LOVE INC,SCOTTSVILLE,NY,B90,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
274736026,27-4736026,A CURE IN OUR LIFETIME INC,A CURE IN OUR LIFETIME INC,CHAPPAQUA,NY,G123,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
270006697,27-0006697,A E CRANDALL HOOK AND LADDER COMPANY INC,A E CRANDALL HOOK AND LADDER COMPANY INC,ALFRED,NY,M24,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
474266211,47-4266211,A F A I C S AS FAR AS I CAN SEE INC,A F A I C S AS FAR AS I CAN SEE INC,BROOKLYN,NY,O50,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
136160421,13-6160421,A F DICASTAGNOLA TRUST FBO POETRY SOCIETY OF AMERICA 9-168228937750,A F DICASTAGNOLA TRUST FBO POETRY SOCIETY OF AMERICA 9-168228937750,NEW YORK,NY,None,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
222364385,22-2364385,A GOOD OLD SUMMER TIME INC,A GOOD OLD SUMMER TIME INC,UTICA,NY,None,2.764471,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
